x,E,dE,index,job,run,basis,xc,external_force,ix_c,ix_n,system,frame,error,msg,type,time,d,cwd,resname_c,resname_n,frame_index
0.560825,48.84395,2.39794,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.5657064,46.37223,2.416402,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.5705877,43.75953,2.479274,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.5754691,42.38277,2.671106,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.5803505,40.92067,2.67827,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.5852319,39.52316,2.588534,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.5901133,36.92058,2.603366,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.5949947,34.27736,2.60515,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.599876,31.93686,2.605334,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.6047574,29.16059,2.605353,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.6096388,26.76095,2.605355,0,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000216) needs to be non-negative\n\n,Error.GmxError,1.55,0.135921,run_6/f-603/ixs-178-180/single/frame-96,GLY842,LEU843,1
0.1306408,0.0,0.0,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.134998,-0.6860999,0.3860704,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1393552,1.259665,0.4042157,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1437125,5.607197,0.5864143,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1480697,8.714227,1.092628,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1524269,10.49536,1.404523,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1567842,12.61116,1.301843,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1611414,15.01773,1.263969,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1654986,17.94036,1.281803,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1698559,21.55162,1.604989,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1742131,25.86208,2.313256,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1785703,30.78276,2.730544,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1829276,34.2645,2.834504,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1872848,38.09065,2.981695,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.191642,41.52276,3.283026,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.1959993,44.27592,3.69609,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2003565,45.73842,3.671592,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2047137,46.32474,3.574068,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.209071,45.48524,3.708156,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2134282,44.06035,4.006999,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2177855,42.39339,4.565652,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2221427,41.39788,5.549687,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2264999,41.7471,6.656035,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2308572,42.4823,7.229941,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2352144,43.06726,7.595648,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2395716,43.22595,7.718825,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2439289,43.13382,7.924278,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2482861,42.97165,8.037573,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2526433,41.635,7.991208,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2570006,39.8828,7.730348,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2613578,37.1368,7.485455,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.265715,32.50924,7.533942,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2700723,26.59209,7.510339,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2744295,22.00122,7.46543,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2787867,16.1804,7.433783,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.283144,9.670791,7.434212,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2875012,4.22382,7.342531,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2918584,0.4951313,7.106969,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.2962157,-2.805784,7.038676,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3005729,-4.489838,7.109999,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3049301,-8.141507,7.108493,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3092874,-11.96359,7.109697,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3136446,-15.89431,7.194606,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3180019,-20.02611,7.22711,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3223591,-23.35912,7.315008,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3267163,-26.17609,7.425078,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3310736,-28.95286,7.475406,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3354308,-31.31832,7.561015,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.339788,-33.72732,7.512363,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3441453,-36.0463,7.422776,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3485025,-37.89411,7.433098,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3528597,-39.55642,7.435816,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.357217,-41.03015,7.383085,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3615742,-43.01099,7.337377,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3659314,-44.59182,7.306992,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3702887,-46.60784,7.290641,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3746459,-48.54913,7.27294,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3790031,-50.36552,7.238282,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3833604,-51.82982,7.265491,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3877176,-52.98022,7.169374,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3920748,-54.73538,7.240167,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.3964321,-55.93565,7.330986,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.4007893,-56.78085,7.346924,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.4051465,-58.05185,7.302363,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
0.4095038,-59.7054,7.280197,10,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,178,180,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000116) needs to be non-negative\n\n,Error.GmxError,2.142,0.12637,run_6/f-603/ixs-178-180/triple/frame-96,GLY842,LEU843,1
